,index,bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water,id
0,1,0.04018209152854979,0.0671456390991807,0.0820292392745614,0.03921531233936548,0.6198534762952477,0.20769370929338038,0.03948167059570551,0.773442093282938,0.03985852375626564,13
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
0,1,0.04018209152854979,0.0671456390991807,0.0820292392745614,0.03921531233936548,0.6198534762952477,0.20769370929338038,0.03948167059570551,0.773442093282938,0.03985852375626564,14
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0,1,0.24850687477737665,0.4555055315140635,0.08559838775545359,0.09552226983942091,0.30986577295698225,0.15977546945214272,0.550457306439057,0.7864054499659687,0.09357982873916626,15
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0,1,0.24850687477737665,0.45624731318093836,0.08559838775545359,0.09552226983942091,0.6198534762952477,0.20769370929338038,0.550457306439057,0.7864054499659687,0.09357982873916626,16
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0,1,0.04195071035064757,0.11496544838882983,0.08891563955694437,0.03571347915567458,0.08541099005378783,0.04348334763199091,0.05152434483170509,0.7706265805754811,0.05520377401262522,17
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
1,4,0.20204432401806116,0.21690327767282724,0.10475202486850321,0.07422664784826338,0.16093642474152148,0.10313843586482108,0.41398589708842337,0.7743548834696412,0.06099097081460059,17
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0,1,0.04195071035064757,0.11496544838882983,0.08891563955694437,0.03571347915567458,0.08541099005378783,0.04348334763199091,0.05152434483170509,0.7706265805754811,0.05520377401262522,18
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
1,4,0.20204432401806116,0.21690327767282724,0.10475202486850321,0.07422664784826338,0.16093642474152148,0.10313843586482108,0.41398589708842337,0.7743548834696412,0.06099097081460059,18
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0,0,0.13991636130958796,0.4269271253142506,0.6808213947806507,0.0947316272649914,0.2196836492512375,0.23189244815148413,0.6442599950823933,0.7099841816816479,0.20223641395568848,19
1,1,0.0535457453224808,0.693164991447702,0.27968694479204714,0.0598582336679101,0.35045836330391467,0.2232452912721783,0.05303147807717323,0.7799237801227719,0.1433272196445614,19
2,2,0.0561109222471714,0.6794120094273239,0.42259125248529017,0.09869852126576006,0.10345229902304709,0.10967804491519928,0.07541198492981493,0.5494841374456882,0.09386945539154112,19
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
3,4,0.2688198445830494,0.2606394151225686,0.22830595169216394,0.1051375875249505,0.1919273103121668,0.19789573643356562,0.5619050646200776,0.7757250780705363,0.23124628351069987,19
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0,1,0.048709869384765625,0.14870287477970123,0.08891563955694437,0.038129093358293176,0.08890653983689845,0.057251602644100785,0.0665853547398001,0.7706265805754811,0.0586030597332865,20
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1,4,0.17364078224636614,0.16517546609975398,0.09063465986400843,0.07422664784826338,0.15056806150823832,0.10313843586482108,0.4052164787426591,0.7743548834696412,0.05822689179331064,20
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0,0,0.13991636130958796,0.3187968416605145,0.6808213947806507,0.0947316272649914,0.2196836492512375,0.23189244815148413,0.6442599950823933,0.7099841816816479,0.16659242124296725,21
1,1,0.047664824873209,0.5331165625248104,0.27968694479204714,0.0598582336679101,0.35045836330391467,0.1937364498153329,0.04978667222894728,0.7794926224742085,0.08259835303761065,21
2,2,0.0561109222471714,0.5233794786036015,0.42259125248529017,0.09869852126576006,0.10345229902304709,0.09909200016409159,0.07541198492981493,0.5494841374456882,0.09280657977797091,21
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,4,0.28363880910910666,0.2606394151225686,0.13134209462441504,0.093272008234635,0.1919273103121668,0.19789573643356562,0.5619050646200776,0.7757250780705363,0.10426860395818949,21
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0,1,0.16662979125976562,0.7558298707008362,0.6242340526077896,0.06627859175205231,0.34724994585849345,0.14388232515193522,0.11020422354340553,0.7820543684065342,0.3577768802642822,22
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
1,4,0.04638760001398623,0.19408585131168365,0.19524380657821894,0.061126707354560494,0.18545839213766158,0.11197405401617289,0.04969138675369322,0.7673884043470025,0.04670363129116595,22
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
0,1,0.16662979125976562,0.7558298707008362,0.6242340526077896,0.06562809483148158,0.2762919068336487,0.14388232515193522,0.11020422354340553,0.7820543684065342,0.3577768802642822,23
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
1,4,0.04638760001398623,0.19408585131168365,0.19524380657821894,0.061126707354560494,0.18545839213766158,0.11197405401617289,0.04969138675369322,0.7673884043470025,0.04670363129116595,23
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0,1,0.16662979125976562,0.7558298707008362,0.6242340526077896,0.06562809483148158,0.2762919068336487,0.14388232515193522,0.11020422354340553,0.7820543684065342,0.3577768802642822,24
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1,4,0.04638760001398623,0.19408585131168365,0.19524380657821894,0.061126707354560494,0.18545839213766158,0.11197405401617289,0.04969138675369322,0.7673884043470025,0.04670363129116595,24
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0,0,0.03539124527014792,0.03826627507805824,0.045713070780038834,0.04571959585882723,0.05422581941820681,0.04634817154146731,0.03986461670137942,0.7640770161524415,0.03764201537705958,25
1,1,0.10247305990196764,0.1656719541642815,0.08989200019277632,0.04196321242488921,0.1745575948152691,0.08491226681508124,0.18389774858951569,0.7986854205373675,0.057178605580702424,25
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0,1,0.03954233229160309,0.03448429051786661,0.0638037258759141,0.03537402395159006,0.07641256228089333,0.04321013786830008,0.036182151176035404,0.7631436458323151,0.038224498042836785,26
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
0,1,0.30032527283765376,0.3756835500244051,0.10315803834237158,0.09904397302307189,0.1745575948152691,0.1655725969467312,0.47578756348229945,0.7986854205373675,0.1045841807499528,27
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
0,0,0.03539124527014792,0.03826627507805824,0.045713070780038834,0.04571959585882723,0.05422581941820681,0.04634817154146731,0.03986461670137942,0.7640770161524415,0.03764201537705958,28
1,1,0.10247305990196764,0.1656719541642815,0.08989200019277632,0.04196321242488921,0.1745575948152691,0.08491226681508124,0.18389774858951569,0.7986854205373675,0.057178605580702424,28
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0,0,0.12186423037201166,0.132639292627573,0.25142108113504946,0.061504544923081994,0.12723825150169432,0.1867881454527378,0.2534911073744297,0.7854044437408447,0.08284411602653563,29
1,1,0.09587157145142555,0.11564939492382109,0.265869140625,0.06269088038243353,0.17982434504665434,0.22269769781269133,0.18518250528723001,0.7780114272609353,0.08991030068136752,29
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2,4,0.041825792053714395,0.03833197080530226,0.0374764131847769,0.036759121576324105,0.04103690758347511,0.05202430859208107,0.040765345096588135,0.7793040284886956,0.038811452919617295,29
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
0,0,0.12186423037201166,0.132639292627573,0.25142108113504946,0.05870653339661658,0.12723825150169432,0.22078641597181559,0.2534911073744297,0.7854044437408447,0.08284411602653563,30
1,1,0.09587157145142555,0.11564939492382109,0.2255728179588914,0.06269088038243353,0.17982434504665434,0.22269769781269133,0.18518250528723001,0.7780114272609353,0.08991030068136752,30
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2,4,0.041825792053714395,0.036876235390082,0.0374764131847769,0.036759121576324105,0.04103690758347511,0.05202430859208107,0.038853549398481846,0.7744623059406877,0.038811452919617295,30
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0,0,0.12186423037201166,0.132639292627573,0.25142108113504946,0.05870653339661658,0.12723825150169432,0.22078641597181559,0.2534911073744297,0.7854044437408447,0.08284411602653563,31
1,1,0.09587157145142555,0.11564939492382109,0.2255728179588914,0.06269088038243353,0.17982434504665434,0.22269769781269133,0.18518250528723001,0.7780114272609353,0.08991030068136752,31
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
2,4,0.041825792053714395,0.036876235390082,0.0374764131847769,0.036759121576324105,0.04103690758347511,0.05202430859208107,0.038853549398481846,0.7744623059406877,0.038811452919617295,31
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0,1,0.042691519716754556,0.034631792455911636,0.032821700209751725,0.037011146545410156,0.040562264854088426,0.052393879974260926,0.03456934937275946,0.7447540408466011,0.04004151467233896,32
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
1,3,0.08827978372573853,0.08271241188049316,0.1332401493564248,0.05451757553964853,0.48466972657479346,0.15826644003391266,0.14807981462217867,0.7678162017837167,0.06892868224531412,32
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0,0,0.0391609410289675,0.033282194286584854,0.03408873453736305,0.035603986121714115,0.037064004922285676,0.04262848780490458,0.035385504364967346,0.7503742584958673,0.042982066283002496,33
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
2,2,0.03708750964142382,0.035477414727211,0.03386372700333595,0.03484793845564127,0.03986461670137942,0.03909453842788935,0.035305180586874485,0.7491323000285774,0.03882347815670073,33
10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
3,4,0.03762425482273102,0.03736424818634987,0.03697592858225107,0.03728760057128966,0.03849346283823252,0.0394392351154238,0.03894985560327768,0.7632236266508698,0.04284298629499972,33
4,5,0.038895668694749475,0.03362827096134424,0.0336618572473526,0.036800090223550797,0.03689968050457537,0.041763402754440904,0.03564430610276759,0.7500306351576,0.042515147710219026,33
5,6,0.038194671273231506,0.034694291884079576,0.035150528186932206,0.0347966852132231,0.03567312005907297,0.04063605354167521,0.0371345414314419,0.7564402187708765,0.042245001532137394,33
6,7,0.038391743088141084,0.034354070434346795,0.03400426940061152,0.03383565344847739,0.03600242198444903,0.039275769144296646,0.035110488533973694,0.7508501745760441,0.040010987082496285,33
7,8,0.10658726468682289,0.09679982904344797,0.0869339166674763,0.05301039689220488,0.19381705299019814,0.23599587590433657,0.35123564302921295,0.7774731600657105,0.04285562061704695,33
8,9,0.0578812996391207,0.3398625263944268,0.3966754712164402,0.0665853547398001,0.1978821607772261,0.10697618708945811,0.06392712239176035,0.7841338145080954,0.07049990841187537,33
1,10,0.04104927275329828,0.04135280125774443,0.044404552318155766,0.03303767740726471,0.05076517257839441,0.04824624047614634,0.0369465930853039,0.757263251580298,0.03837978490628302,33
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0,0,0.06828122423030436,0.0372051449958235,0.06315784994512796,0.03682351112365723,0.09526777639985085,0.5068433585111052,0.03657796327024698,0.7763971844688058,0.04351517208851874,34
11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
3,2,0.0406975953374058,0.03871531807817519,0.08483225107192993,0.033841267228126526,0.07599134836345911,0.3592203932348639,0.03861330542713404,0.7774193435907364,0.03884151950478554,34
4,3,0.28062381059862673,0.23436791473068297,0.11363450065255165,0.09613633155822754,0.10579169169068336,0.17873892770148814,0.5374704757705331,0.776074537076056,0.19045947142876685,34
5,4,0.07123106182552874,0.06710610562004149,0.08742048614658415,0.0351448068395257,0.23007374838925898,0.3921905914321542,0.04275459819473326,0.7712428728118539,0.053390499437227845,34
